month/day,pos_sentiment,neg_sentiment,neu_sentiment
2017-05-07,0.4012345679012346,0.4074074074074074,0.19135802469135801
2017-05-08,0.26436781609195403,0.5080459770114942,0.22758620689655173
2017-05-09,0.28998699609882966,0.48179453836150843,0.2282184655396619
2017-05-10,0.3004644515898535,0.4901750625223294,0.20936048588781708
2017-05-11,0.37264957264957266,0.43817663817663816,0.1891737891737892
2017-05-12,0.36639857015192134,0.4256776884122729,0.20792374143580578
2017-05-13,0.3564476885644769,0.4209245742092457,0.22262773722627738
2017-05-14,0.4311740890688259,0.37449392712550605,0.19433198380566802
2017-05-15,0.32786885245901637,0.43815201192250375,0.23397913561847988
2017-05-16,0.3605332720376968,0.3909895414320193,0.2484771865302839
2017-05-17,0.3914563106796117,0.3554692556634304,0.2530744336569579
2017-05-18,0.35060471878924065,0.3454497389465336,0.30394554226422577
2017-05-19,0.34752504419563934,0.3637301119622864,0.2887448438420743
2017-05-20,0.4639175257731959,0.2934707903780069,0.24261168384879725
2017-05-21,0.4486158513462268,0.29806598407281,0.25331816458096323
2017-05-22,0.41724061319706734,0.3470339924461231,0.2357253943568096
2017-05-23,0.4518167456556082,0.36255924170616116,0.18562401263823064
2017-05-24,0.4335973475778228,0.3652606373181065,0.20114201510407073
2017-05-25,0.4317803660565724,0.37537437603993346,0.1928452579034942
2017-05-26,0.3938430983118173,0.4178748758689176,0.18828202581926515
2017-05-27,0.3670418896475364,0.40966968075290644,0.2232884295995571
2017-05-28,0.3308576480990274,0.4775419982316534,0.19160035366931918
2017-05-29,0.36489021295376806,0.44234800838574423,0.1927617786604877
2017-05-30,0.4083816317432011,0.370820329915292,0.2207980383415069
2017-05-31,0.30922035248431745,0.35213581599123767,0.3386438315244449
2017-06-01,0.3425633335118633,0.3149804509667399,0.3424562155213968
2017-06-02,0.38413760152890586,0.35547061634018157,0.2603917821309126
2017-06-03,0.35524296675191813,0.47122762148337594,0.17352941176470588
2017-06-04,0.22981983260036884,0.6297820021752495,0.1403981652243817
2017-06-05,0.2627334235453315,0.5470094722598106,0.19025710419485792
2017-06-06,0.34089615931721196,0.43933143669985775,0.2197724039829303
2017-06-07,0.39547061133656236,0.36758738054719203,0.23694200811624558
2017-06-08,0.41002720559657985,0.3478429848425962,0.24212980956082394
2017-06-09,0.40062111801242234,0.38576464663421184,0.2136142353533658
2017-06-10,0.36859361518550476,0.3668679896462468,0.2645383951682485
2017-06-11,0.3762105263157895,0.38652631578947366,0.23726315789473684
2017-06-12,0.4019984627209839,0.3634383807327697,0.2345631565462465
2017-06-13,0.3951641369572891,0.4202259089304624,0.1846099541122485
2017-06-14,0.4883011190233978,0.35615462868769077,0.1555442522889115
2017-06-15,0.3719643992371265,0.3939605848696758,0.2340750158931977
2017-06-16,0.3859031984886978,0.39319914012116475,0.22089766139013745
2017-06-17,0.36168482680110586,0.42055618799804845,0.21775898520084566
2017-06-18,0.37406015037593987,0.40366541353383456,0.22227443609022557
2017-06-19,0.3484930032292788,0.41159849300322926,0.23990850376749193
2017-06-20,0.36484375,0.41953125,0.215625
2017-06-21,0.4230769230769231,0.38461538461538464,0.19230769230769232
2017-06-23,0.3429355281207133,0.4279835390946502,0.22908093278463648
2017-06-24,0.3518334985133796,0.45986124876114964,0.18830525272547077
2017-06-25,0.3550173010380623,0.4429065743944637,0.20207612456747404
2017-06-26,0.3504007123775601,0.47061442564559214,0.17898486197684774
2017-06-27,0.2904522613065327,0.5341708542713568,0.17537688442211055
2017-06-28,0.32321772639691715,0.4850674373795761,0.19171483622350674
2017-06-29,0.32919640086875585,0.49736270555383183,0.17344089357741235
2017-06-30,0.3330515638207946,0.47844463229078615,0.18850380388841928
2017-07-01,0.3260357815442561,0.4821092278719397,0.19185499058380415
2017-07-02,0.3448844884488449,0.47964796479647964,0.17546754675467546
2017-07-03,0.39720171006607075,0.4049747376603187,0.19782355227361056
2017-07-04,0.44532199270959905,0.3450789793438639,0.20959902794653706
2017-07-05,0.44149377593360994,0.34356846473029046,0.2149377593360996
2017-07-06,0.4144960362400906,0.3929784824462061,0.19252548131370328
2017-07-07,0.3931320307874482,0.40852575488454707,0.19834221432800472
2017-07-08,0.41227125941872983,0.3961248654467169,0.1916038751345533
2017-07-09,0.35497502881290816,0.4391087207068767,0.20591625048021514
2017-07-10,0.33167645729778583,0.43470402169001354,0.23361952101220063
2017-07-11,0.3425707547169811,0.42629716981132076,0.23113207547169812
2017-07-12,0.348294434470377,0.41651705565529623,0.23518850987432674
2017-07-13,0.41865284974093264,0.3917098445595855,0.18963730569948187
2017-07-14,0.3895434462444772,0.390279823269514,0.22017673048600883
2017-07-15,0.4129586260733802,0.3762685402029664,0.2107728337236534
2017-07-16,0.34033104561970123,0.4658861526039564,0.19378280177634236
2017-07-17,0.3572984749455338,0.47058823529411764,0.1721132897603486
2017-07-18,0.31774081774081775,0.5083160083160083,0.17394317394317393
2017-07-19,0.31142061281337047,0.5164345403899722,0.17214484679665737
2017-07-20,0.36135265700483093,0.4096618357487923,0.2289855072463768
2017-07-21,0.37616229923922234,0.3989856297548605,0.22485207100591717
2017-07-22,0.31624649859943976,0.46946778711484594,0.21428571428571427
2017-07-23,0.3504652193176783,0.44395214887018164,0.20558263181214
2017-07-24,0.31597845601436264,0.4419509275882705,0.24207061639736685
2017-07-25,0.34511652264990833,0.4642576590730558,0.19062581827703587
2017-07-26,0.32075106465350367,0.48625629113433994,0.1929926442121564
2017-07-27,0.36233824185631414,0.43373493975903615,0.2039268183846497
2017-07-28,0.3743603555076757,0.4389981147320226,0.18664152976030166
2017-07-29,0.35348954396573445,0.4567901234567901,0.18972033257747545
2017-07-30,0.33908839779005523,0.47306629834254144,0.1878453038674033
2017-07-31,0.41470888661899896,0.38202247191011235,0.20326864147088866
2017-08-01,0.44681933842239185,0.37709923664122136,0.17608142493638676
2017-08-02,0.36075949367088606,0.42334739803094235,0.2158931082981716
2017-08-03,0.39011703511053314,0.4412657130472475,0.16861725184221935
2017-08-04,0.4484463276836158,0.3524011299435028,0.19915254237288135
2017-08-05,0.36884512085944493,0.41002685765443153,0.22112802148612354
2017-08-06,0.3947119924457035,0.36827195467422097,0.23701605288007555
2017-08-07,0.3000278318953521,0.46395769551906485,0.23601447258558308
2017-08-08,0.30943396226415093,0.47877358490566035,0.2117924528301887
2017-08-09,0.3422542460113227,0.4570252187339166,0.2007205352547607
2017-08-10,0.31085918854415273,0.4403341288782816,0.24880668257756564
2017-08-11,0.34299191374663074,0.44878706199460916,0.2082210242587601
2017-08-12,0.2403718459495352,0.5969455511288181,0.16268260292164674
2017-08-13,0.2749003984063745,0.5657370517928287,0.1593625498007968
2017-08-14,0.28785463818935286,0.5444692381255977,0.16767612368504942
2017-08-15,0.28879310344827586,0.5438218390804598,0.16738505747126436
2017-08-16,0.337924249877029,0.4950811608460403,0.16699458927693064
2017-08-17,0.28148710166919577,0.5392640364188164,0.17924886191198786
2017-08-18,0.3077916487300904,0.5118381403357727,0.18037021093413688
2017-08-19,0.3468253968253968,0.45396825396825397,0.1992063492063492
2017-08-20,0.30078740157480316,0.494488188976378,0.2047244094488189
2017-08-21,0.3153446033810143,0.5286085825747724,0.15604681404421328
2017-08-22,0.38441098317094774,0.4242692648361382,0.1913197519929141
2017-08-23,0.30868838763575607,0.48663324979114453,0.2046783625730994
2017-08-24,0.294540837917901,0.5065594583157004,0.19889970376639865
2017-08-25,0.3442367601246106,0.46791277258566977,0.18785046728971963
2017-08-26,0.33543903979785217,0.4990524320909665,0.1655085281111813
2017-08-27,0.3590514362057448,0.44422177688710757,0.19672678690714762
2017-08-28,0.37745604963805585,0.4446742502585315,0.1778697001034126
2017-08-29,0.40609137055837563,0.383756345177665,0.2101522842639594
2017-08-30,0.3606651376146789,0.4363532110091743,0.2029816513761468
2017-08-31,0.38207547169811323,0.3836477987421384,0.23427672955974843
2017-09-01,0.37291778613648574,0.39763567974207414,0.2294465341214401
2017-09-02,0.4654994850669413,0.30484037075180226,0.22966014418125644
2017-09-03,0.3773161145423919,0.4132509825940483,0.2094329028635598
2017-09-04,0.34025974025974026,0.4095238095238095,0.2502164502164502
2017-09-05,0.29901269393511987,0.47343676539727314,0.22755054066760697
2017-09-06,0.36741973840665876,0.41854934601664684,0.2140309155766944
2017-09-07,0.394589552238806,0.3619402985074627,0.24347014925373134
2017-09-08,0.40981856990394877,0.37139807897545357,0.21878335112059766
2017-09-09,0.4050179211469534,0.3727598566308244,0.2222222222222222
2017-09-10,0.4305555555555556,0.3333333333333333,0.2361111111111111
2017-09-11,0.4247787610619469,0.40412979351032446,0.1710914454277286
2017-09-12,0.4266826923076923,0.38341346153846156,0.18990384615384615
2017-09-13,0.3924914675767918,0.38310580204778155,0.22440273037542663
2017-09-14,0.375858330321648,0.4318756776292013,0.1922659920491507
2017-09-15,0.32836406433895643,0.5005884660651235,0.17104746959591996
2017-09-16,0.38923654568210264,0.4067584480600751,0.20400500625782228
2017-09-17,0.3672603901611535,0.42748091603053434,0.20525869380831213
2017-09-18,0.43478260869565216,0.3868065967016492,0.17841079460269865
2017-09-19,0.40636474908200737,0.40636474908200737,0.18727050183598531
2017-09-20,0.35260115606936415,0.4682080924855491,0.1791907514450867
2017-09-21,0.3336127409891031,0.46269907795473597,0.20368818105616093
2017-09-22,0.33164983164983164,0.45580808080808083,0.21254208754208753
2017-09-23,0.3576184135438463,0.4618603766406696,0.1805212098154841
2017-09-24,0.31929347826086957,0.48879076086956524,0.19191576086956522
2017-09-25,0.3230769230769231,0.46113886113886116,0.21578421578421578
2017-09-26,0.3236449332285939,0.4550929562712752,0.22126211050013092
2017-09-27,0.3400615805679097,0.4488539172083476,0.21108450222374273
2017-09-28,0.37673900946021144,0.41791875347801893,0.20534223706176963
2017-09-29,0.3550632911392405,0.4272151898734177,0.21772151898734177
2017-09-30,0.25153940886699505,0.5788177339901478,0.16964285714285715
2017-10-01,0.2774285714285714,0.5417142857142857,0.18085714285714286
2017-10-02,0.2851351351351351,0.5662162162162162,0.14864864864864866
2017-10-03,0.3697953422724065,0.49611856033874385,0.1340860973888497
2017-10-04,0.29828571428571427,0.5531428571428572,0.14857142857142858
2017-10-05,0.3544366899302094,0.47706879361914256,0.16849451645064806
2017-10-06,0.29773869346733667,0.5213567839195979,0.18090452261306533
2017-10-07,0.31958762886597936,0.4841678939617084,0.19624447717231222
2017-10-08,0.3279972752043597,0.47002724795640327,0.20197547683923706
2017-10-09,0.33049708911777875,0.46484549932825797,0.20465741155396328
2017-10-10,0.2878883956880152,0.50285351934052,0.2092580849714648
2017-10-11,0.3283544934030371,0.4841921832213094,0.18745332337565349
2017-10-12,0.2880295706568098,0.5305658231447257,0.1814046061984646
2017-10-13,0.2924354243542435,0.5162976629766297,0.19126691266912668
2017-10-14,0.325,0.48392857142857143,0.19107142857142856
2017-10-15,0.3282980866062437,0.499496475327291,0.17220543806646527
2017-10-16,0.3771712158808933,0.44069478908188586,0.18213399503722083
2017-10-17,0.3154602323503128,0.4964253798033959,0.18811438784629134
2017-10-18,0.2949007220216607,0.49074909747292417,0.21435018050541516
2017-10-19,0.2802006947124662,0.48745658047086066,0.2323427248166731
2017-10-20,0.28244592346089853,0.5237104825291181,0.19384359400998336
2017-10-21,0.3290876777251185,0.45201421800947866,0.21889810426540285
2017-10-22,0.30983847283406757,0.4752814488497308,0.21488007831620168
2017-10-23,0.24850809889173062,0.5686274509803921,0.18286445012787725
2017-10-24,0.3430316091954023,0.4630028735632184,0.1939655172413793
2017-10-25,0.378740157480315,0.4074803149606299,0.2137795275590551
2017-10-26,0.363013698630137,0.43561643835616437,0.20136986301369864
2017-10-27,0.3488565488565489,0.4278586278586279,0.2232848232848233
2017-10-28,0.34411452810180276,0.3944856839872747,0.2613997879109226
2017-10-29,0.2751060820367751,0.49363507779349364,0.23125884016973125
2017-10-30,0.3047735618115055,0.40820073439412485,0.28702570379436965
2017-10-31,0.31804195804195806,0.45958041958041956,0.22237762237762237
2017-11-01,0.31393067364290383,0.5039241334205363,0.18214519293655984
2017-11-02,0.31913214990138067,0.4666666666666667,0.21420118343195266
2017-11-03,0.31063732232920677,0.4477303988995873,0.24163227877120586
2017-11-04,0.3937449879711307,0.3736968724939856,0.23255813953488372
2017-11-05,0.358974358974359,0.42417582417582417,0.21684981684981686
2017-11-06,0.3599013968775678,0.4527526705012325,0.18734593262119967
2017-11-07,0.35385411277806517,0.45473357475426796,0.19141231246766685
2017-11-08,0.4018856806128462,0.40247495580436066,0.19563936358279316
2017-11-09,0.4077849860982391,0.3911028730305839,0.20111214087117701
2017-11-10,0.42758620689655175,0.33241379310344826,0.24
2017-11-11,0.3453703703703704,0.4046296296296296,0.25
2017-11-12,0.3824091778202677,0.37348629700446145,0.24410452517527087
2017-11-13,0.3614697120158888,0.41807348560079444,0.22045680238331677
2017-11-14,0.4191002367797948,0.3749013417521705,0.20599842146803474
2017-11-15,0.37391882900864937,0.4278110445775116,0.19827012641383898
2017-11-16,0.31634111481657934,0.4568842305859933,0.22677465459742735
2017-11-17,0.3214744963566224,0.468495499357051,0.21003000428632662
2017-11-18,0.33739255014326647,0.4828080229226361,0.17979942693409742
2017-11-19,0.33096484667165293,0.474943904263276,0.19409124906507105
2017-11-20,0.33351007423117707,0.4692470837751856,0.19724284199363734
2017-11-21,0.42576687116564416,0.3889570552147239,0.18527607361963191
2017-11-22,0.34590690208667735,0.46709470304975925,0.1869983948635634
2017-11-23,0.503125,0.32916666666666666,0.16770833333333332
2017-11-24,0.34467574059247397,0.4567654123298639,0.19855884707766214
2017-11-25,0.31622602384655263,0.48367029548989116,0.20010368066355624
2017-11-26,0.32340777502067825,0.5028949545078577,0.17369727047146402
2017-11-27,0.34813278008298754,0.4867219917012448,0.16514522821576763
2017-11-28,0.3412042502951594,0.46674537583628495,0.1920503738685557
2017-11-29,0.29580674567000914,0.513901549680948,0.19029170464904285
2017-11-30,0.35842541436464087,0.462707182320442,0.17886740331491713
2017-12-01,0.3235294117647059,0.46441539578794483,0.2120551924473493
2017-12-02,0.3379549393414211,0.4592720970537262,0.2027729636048527
2017-12-03,0.28645116918844565,0.4886519944979367,0.2248968363136176
2017-12-04,0.3391115926327194,0.47670639219934996,0.18418201516793067
2017-12-05,0.34104046242774566,0.42003853564547206,0.23892100192678228
2017-12-06,0.3567608861726509,0.4102368220015279,0.23300229182582124
2017-12-07,0.33771929824561403,0.40614035087719297,0.256140350877193
2017-12-08,0.4043360433604336,0.41897018970189703,0.1766937669376694
2017-12-09,0.3294216261525566,0.48030176026823135,0.19027661357921208
2017-12-10,0.33695652173913043,0.48029891304347827,0.1827445652173913
2017-12-11,0.2947454844006568,0.5090311986863711,0.1962233169129721
2017-12-12,0.31898656898656896,0.48687423687423687,0.19413919413919414
2017-12-13,0.3485649546827795,0.46827794561933533,0.18315709969788518
2017-12-14,0.39780018331805683,0.42438130155820347,0.1778185151237397
2017-12-15,0.3960639606396064,0.44526445264452646,0.15867158671586715
2017-12-16,0.38461538461538464,0.4368131868131868,0.17857142857142858
2017-12-17,0.38617200674536256,0.43844856661045534,0.17537942664418213
2017-12-18,0.36163895486935865,0.42577197149643703,0.21258907363420426
2017-12-19,0.4436893203883495,0.38932038834951455,0.1669902912621359
2017-12-20,0.46172248803827753,0.39792663476874,0.14035087719298245
2017-12-21,0.4381533101045296,0.4094076655052265,0.1524390243902439
2017-12-22,0.41923076923076924,0.41217948717948716,0.1685897435897436
2017-12-23,0.3896746817538897,0.42362093352192365,0.1867043847241867
2017-12-24,0.4057507987220447,0.4110756123535676,0.18317358892438765
2017-12-25,0.5159279778393352,0.3559556786703601,0.1281163434903047
2017-12-26,0.4062992125984252,0.40078740157480314,0.19291338582677164
2017-12-27,0.4208588957055215,0.38404907975460123,0.1950920245398773
2017-12-28,0.32017760236803156,0.49235323137641834,0.18746916625555007
2017-12-29,0.3441975308641975,0.4839506172839506,0.17185185185185184
2017-12-30,0.3495702005730659,0.44126074498567336,0.20916905444126074
2017-12-31,0.4368471035137702,0.39886039886039887,0.16429249762583095
2018-01-01,0.4507628294036061,0.3828016643550624,0.1664355062413315
2018-01-02,0.34129448292333414,0.44351564365894436,0.21518987341772153
2018-01-03,0.3856832971800434,0.41691973969631235,0.19739696312364424
2018-01-04,0.36464088397790057,0.4244935543278085,0.21086556169429096
2018-01-05,0.38730004847309746,0.4217159476490548,0.1909840038778478
2018-01-06,0.40615690168818275,0.4117841774246938,0.18205892088712347
2018-01-07,0.37470997679814383,0.43464810518174785,0.19064191802010827
2018-01-08,0.39253852392538524,0.40145985401459855,0.2060016220600162
2018-01-09,0.4101123595505618,0.3960674157303371,0.19382022471910113
2018-01-10,0.38751966439433666,0.44467750393287886,0.16780283167278448
2018-01-11,0.3455233291298865,0.44388398486759145,0.21059268600252207
2018-01-12,0.295051600952633,0.531357501984652,0.173590897062715
2018-01-13,0.31496062992125984,0.4675196850393701,0.21751968503937008
2018-01-14,0.34008338296605123,0.4502680166765932,0.20964860035735558
2018-01-15,0.3433602347762289,0.4886280264123258,0.16801173881144535
2018-01-16,0.34646519158121963,0.4436049649217485,0.20992984349703184
2018-01-17,0.38749101365923794,0.4248741912293314,0.18763479511143064
2018-01-18,0.365819209039548,0.435969868173258,0.19821092278719396
2018-01-19,0.331830985915493,0.4428169014084507,0.22535211267605634
2018-01-20,0.36012526096033404,0.44545929018789143,0.19441544885177453
2018-01-21,0.3541114058355438,0.4582228116710875,0.1876657824933687
2018-01-22,0.3032128514056225,0.48058902275769744,0.21619812583668005
2018-01-23,0.3240800516462234,0.45448676565526147,0.22143318269851517
2018-01-24,0.34236453201970446,0.43226600985221675,0.22536945812807882
2018-01-25,0.417910447761194,0.382089552238806,0.2
2018-01-26,0.3973509933774834,0.3973509933774834,0.2052980132450331
2018-01-27,0.3647214854111406,0.40450928381962864,0.23076923076923078
2018-01-28,0.38461538461538464,0.40931545518701484,0.20606916019760058
2018-01-29,0.38305084745762713,0.4101694915254237,0.20677966101694914
2018-01-30,0.4681404421326398,0.3420026007802341,0.18985695708712613
2018-01-31,0.45076586433260396,0.36980306345733044,0.17943107221006566
2018-02-01,0.3534421575585522,0.4364797728885735,0.2100780695528744
2018-02-02,0.3297692740574001,0.4704558244231851,0.19977490151941474
2018-02-03,0.3200379867046534,0.47768281101614435,0.2022792022792023
2018-02-04,0.3358395989974937,0.462406015037594,0.20175438596491227
2018-02-05,0.3387543252595156,0.4605536332179931,0.20069204152249134
2018-02-06,0.31585365853658537,0.4871951219512195,0.19695121951219513
2018-02-07,0.3579985905567301,0.41719520789288234,0.2248062015503876
2018-02-08,0.40400552486187846,0.36049723756906077,0.23549723756906077
2018-02-09,0.35933609958506224,0.4323651452282158,0.208298755186722
2018-02-10,0.28641772671317195,0.48173984407057857,0.23184242921624948
2018-02-11,0.3700787401574803,0.43132108486439197,0.19860017497812774
2018-02-12,0.37868162692847124,0.4361851332398317,0.18513323983169705
2018-02-13,0.3523654159869494,0.47145187601957583,0.1761827079934747
2018-02-14,0.293591654247392,0.5171385991058122,0.18926974664679583
2018-02-15,0.24941397093295828,0.5911861228316925,0.15939990623534928
2018-02-19,0.36538461538461536,0.41346153846153844,0.22115384615384615
2018-02-20,0.3131868131868132,0.45447409733124017,0.23233908948194662
2018-02-21,0.33875338753387535,0.4369918699186992,0.22425474254742547
2018-02-22,0.31927941740130317,0.512073591414335,0.16864699118436183
2018-02-23,0.32004981320049813,0.4613947696139477,0.21855541718555418
2018-02-24,0.3127035830618892,0.4723127035830619,0.21498371335504887
2018-02-25,0.32228915662650603,0.4578313253012048,0.21987951807228914
2018-02-26,0.33506493506493507,0.4753246753246753,0.18961038961038962
2018-02-27,0.32858112695179903,0.4243041412084182,0.24711473183978275
2018-02-28,0.33908839779005523,0.4537292817679558,0.20718232044198895
2018-03-01,0.387,0.411,0.202
2018-03-02,0.3425196850393701,0.442257217847769,0.2152230971128609
2018-03-03,0.39576719576719577,0.4433862433862434,0.16084656084656085
2018-03-04,0.3927392739273927,0.4158415841584158,0.19141914191419143
2018-03-05,0.28945147679324895,0.4919831223628692,0.21856540084388185
2018-03-06,0.3652173913043478,0.4398550724637681,0.19492753623188405
2018-03-07,0.40572792362768495,0.3914081145584726,0.20286396181384247
2018-03-08,0.43356643356643354,0.351981351981352,0.21445221445221446
2018-03-09,0.4749661705006766,0.3071718538565629,0.2178619756427605
2018-03-10,0.42162698412698413,0.3759920634920635,0.20238095238095238
2018-03-11,0.32742616033755273,0.45147679324894513,0.2210970464135021
2018-03-12,0.34620786516853935,0.4375,0.21629213483146068
2018-03-13,0.3103448275862069,0.4688697318007663,0.22078544061302682
2018-03-14,0.34131326949384405,0.4630642954856361,0.19562243502051985
2018-03-15,0.3158458244111349,0.47109207708779444,0.21306209850107066
2018-03-17,0.2764932562620424,0.5028901734104047,0.220616570327553
2018-03-18,0.2758467023172905,0.5115864527629234,0.21256684491978609
2018-03-19,0.29553508150248053,0.49893692416725727,0.20552799433026223
2018-03-20,0.35064935064935066,0.4688311688311688,0.18051948051948052
2018-03-21,0.3284561049445005,0.45509586276488395,0.21644803229061554
2018-03-22,0.3082010582010582,0.4966931216931217,0.19510582010582012
2018-03-23,0.32897196261682243,0.4514018691588785,0.21962616822429906
2018-03-24,0.3359298928919182,0.45666991236611487,0.2074001947419669
2018-03-25,0.3621001810500905,0.4176222088111044,0.22027761013880506
2018-03-26,0.33868378812199035,0.40770465489566615,0.2536115569823435
2018-03-27,0.39042357274401474,0.42357274401473294,0.1860036832412523
2018-03-28,0.3938161106590724,0.39137510170870626,0.21480878763222133
2018-03-29,0.4101876675603217,0.40214477211796246,0.1876675603217158
2018-03-30,0.3801498127340824,0.40074906367041196,0.21910112359550563
2018-03-31,0.3514018691588785,0.4672897196261682,0.18130841121495328
2018-04-01,0.4143138542350624,0.3978988837820092,0.18778726198292844
2018-04-02,0.3008918185343156,0.5091120589375727,0.18999612252811168
2018-04-03,0.3153937475267115,0.49188761377127027,0.1927186387020182
2018-04-04,0.32181018227529856,0.48585795097423007,0.1923318667504714
2018-04-05,0.3471837488457987,0.46814404432132967,0.18467220683287167
2018-04-06,0.3640552995391705,0.423963133640553,0.2119815668202765
2018-04-07,0.3325020781379884,0.45054031587697424,0.2169576059850374
2018-04-08,0.2870575221238938,0.5165929203539823,0.1963495575221239
2018-04-09,0.3292144748455428,0.4836716681376876,0.18711385701676964
2018-04-10,0.35260115606936415,0.4582238570677877,0.18917498686284814
2018-04-11,0.3115727002967359,0.48256676557863504,0.20586053412462907
2018-04-12,0.36749545178896303,0.44451182534869615,0.1879927228623408
2018-04-13,0.2923076923076923,0.49264957264957265,0.21504273504273505
2018-04-14,0.37196554424432265,0.44792482380579485,0.18010963194988253
2018-04-15,0.3478743068391867,0.4565619223659889,0.1955637707948244
2018-04-16,0.3375224416517056,0.45511669658886894,0.2073608617594255
2018-04-17,0.35751295336787564,0.41256476683937826,0.22992227979274613
2018-04-18,0.3722707423580786,0.412117903930131,0.21561135371179038
2018-04-19,0.3770620581304006,0.38020424194815394,0.24273369992144542
2018-04-20,0.36296637494242284,0.41870105941962227,0.21833256563795486
2018-04-21,0.3412608531521329,0.4435636089090223,0.21517553793884484
2018-04-22,0.33185840707964603,0.42422566371681414,0.24391592920353983
2018-04-23,0.36325503355704697,0.401006711409396,0.23573825503355705
2018-04-24,0.39258312020460356,0.41048593350383633,0.1969309462915601
2018-04-25,0.45737855178735104,0.3391384051329056,0.20348304307974335
2018-04-26,0.4384694932781799,0.3857290589451913,0.17580144777662876
2018-04-27,0.3978234582829504,0.3730350665054414,0.22914147521160821
2018-04-28,0.3337979094076655,0.4418118466898955,0.22439024390243903
2018-04-29,0.41578947368421054,0.39035087719298245,0.193859649122807
2018-04-30,0.37189582071471833,0.43246517262265294,0.1956390066626287
2018-05-01,0.34285714285714286,0.4414965986394558,0.21564625850340136
